id,order_id,menu_item_id,price,quantity
3069,733,2139,24.8,1
3070,733,2142,19.46,3
3071,733,2160,14.62,2
3072,733,2351,5.31,2
3073,734,2211,17.49,2
3074,734,1880,28.8,3
3075,734,2083,16.96,3
3076,735,1404,24.5,2
3077,735,1482,8.91,1
3078,735,1544,7.35,1
3079,735,1677,28.36,2
3080,735,1779,6.97,2
3081,735,1859,7.47,1
3082,735,1895,13.51,1
3083,735,1986,27.3,2
3084,735,2117,8.73,3
3085,735,2127,21.95,1
3086,735,2197,25.42,3
3087,736,1490,6.93,3
3088,736,1568,27.16,3
3089,736,1663,17.43,3
3090,736,1685,13.51,1
3091,736,1857,17.75,2
3092,736,2101,20.8,3
3093,736,2126,11.12,2
3094,736,2220,26.09,1
3095,736,2280,15.64,2
3096,736,2318,21.16,3
3097,736,2379,22.78,1
3098,737,1411,26.88,3
3099,737,1426,8.98,3
3100,737,1546,18.34,3
3101,737,1629,25.99,1
3102,737,1694,9.5,2
3103,737,1697,13.99,3
3104,737,1768,6.73,2
3105,737,1870,14.56,1
3106,737,1892,11.24,3
3107,737,2105,7.09,3
3108,738,1456,7.23,3
3109,738,1662,9.39,3
3110,738,1727,11.9,3
3111,738,1742,25.54,3
3112,738,1790,25.18,3
3113,738,1833,14.33,3
3114,738,1915,13.49,1
3115,738,2094,10.06,3
3116,738,2126,11.12,1
3117,738,2213,13.61,1
3118,739,1527,22.06,1
3119,739,2222,9.43,3
3120,739,1563,26.75,1
3121,739,1732,10.1,1
3122,739,2058,5.72,2
3123,740,1420,8.29,2
3124,740,1652,9.44,3
3125,740,1731,18.03,3
3126,740,1786,7.07,1
3127,740,2236,19.17,2
3128,740,2260,8.82,3
3129,740,2296,16.57,1
3130,741,1612,10.4,1
3131,741,1682,19.72,1
3132,741,1782,11.29,3
3133,741,1801,7.24,3
3134,741,1901,10.13,2
3135,741,1991,17.53,3
3136,741,2002,13.76,2
3137,741,2006,27.61,1
3138,741,2033,5.83,3
3139,741,2070,7.22,2
3140,741,2098,24.36,3
3141,742,2328,8.36,3
3142,742,1905,21.96,2
3143,742,1814,26.49,1
3144,742,1454,20.38,2
3145,743,1440,21.37,2
3146,743,1548,16.74,1
3147,743,1555,17.31,1
3148,743,1574,16.19,1
3149,743,1621,19.55,3
3150,743,1729,18.87,1
3151,743,1805,26.45,3
3152,743,1880,28.8,1
3153,743,2142,19.46,2
3154,743,2258,24.72,3
3155,743,2259,14.59,1
3156,744,1719,19.5,2
3157,744,2074,28.85,3
3158,744,1650,22.05,2
3159,745,1398,5.72,3
3160,745,1414,8.87,2
3161,745,1498,13.84,3
3162,745,1506,6.23,2
3163,745,1587,7.44,3
3164,745,1626,29.38,2
3165,745,1639,25.82,1
3166,745,1714,6.33,3
3167,745,1833,14.33,2
3168,745,2123,6.17,3
3169,745,2139,24.8,3
3170,745,2197,25.42,2
3171,745,2379,22.78,2
3172,746,1452,19.08,1
3173,746,1611,29.22,1
3174,746,1619,27.44,2
3175,746,1826,17.75,3
3176,746,2040,29.87,3
3177,746,2106,18.47,1
3178,746,2156,6.12,1
3179,746,2182,29.94,2
3180,747,2013,18.44,1
3181,747,1770,20.34,1
3182,748,1920,25.28,2
3183,749,1459,18.86,3
3184,749,2371,9.07,1
3185,749,1466,20.59,2
3186,749,2149,14.46,1
3187,750,1807,22.88,3
3188,750,2277,14.74,2
3189,750,1431,27.06,1
3190,750,1689,16.94,3
3191,750,2087,19.91,1
3192,751,1394,6.99,2
3193,751,1427,21.81,1
3194,751,1457,22.97,2
3195,751,1643,21.31,1
3196,751,1720,8.75,2
3197,751,1764,15.33,1
3198,751,2321,14.07,1
3199,752,1401,25.34,2
3200,752,1469,26.16,2
3201,752,1578,26.56,1
3202,752,1688,12.87,1
3203,752,1756,25.62,3
3204,752,1908,24.92,2
3205,752,1947,14.65,3
3206,752,2108,6.77,3
3207,752,2310,13.53,3
3208,752,2336,12.1,1
3209,753,2315,12.61,1
3210,753,1898,22.4,2
3211,753,1663,17.43,1
3212,753,2152,26.89,3
3213,754,1410,16.91,3
3214,754,1558,9.06,3
3215,754,1720,8.75,3
3216,754,1721,20.77,2
3217,754,1780,5.9,1
3218,754,1790,25.18,2
3219,754,1825,20.49,1
3220,754,1923,12.29,1
3221,754,1991,17.53,2
3222,754,2084,20.21,2
3223,754,2125,17.14,1
3224,754,2179,18.79,1
3225,754,2271,18.4,2
3226,754,2361,21.91,2
3227,755,2347,7.96,2
3228,755,1799,9.05,2
3229,756,1411,26.88,3
3230,756,1426,8.98,3
3231,756,1546,18.34,3
3232,756,1629,25.99,1
3233,756,1694,9.5,2
3234,756,1697,13.99,3
3235,756,1768,6.73,2
3236,756,1870,14.56,1
3237,756,1892,11.24,3
3238,756,2105,7.09,3
3239,757,2217,23.75,3
3240,757,1828,5.5,1
3241,757,1791,10.79,3
3242,757,1636,13.22,1
3243,758,1494,27.57,3
3244,758,1500,7.78,3
3245,758,1501,27.34,2
3246,758,1572,16.27,2
3247,758,1760,19.15,1
3248,758,2145,8.8,1
3249,758,2235,21.4,2
3250,758,2293,8.79,1
3251,759,1589,24.56,1
3252,759,1649,20.37,3
3253,759,1698,27.99,3
3254,759,1735,13.97,2
3255,759,1912,5.99,1
3256,759,1924,13.82,1
3257,759,2143,7.23,2
3258,760,1952,27.01,3
3259,761,1412,25.31,3
3260,761,1430,7.1,3
3261,761,1501,27.34,1
3262,761,1526,18.33,2
3263,761,1557,8.52,3
3264,761,1587,7.44,3
3265,761,1618,6.45,2
3266,761,1727,11.9,3
3267,761,1778,22.97,3
3268,761,1815,22.2,3
3269,761,1913,8.46,2
3270,762,1452,19.08,1
3271,762,1611,29.22,1
3272,762,1619,27.44,2
3273,762,1826,17.75,3
3274,762,2040,29.87,3
3275,762,2106,18.47,1
3276,762,2156,6.12,1
3277,762,2182,29.94,2
3278,763,1472,25.69,2
3279,763,1481,9.46,3
3280,763,1539,5.89,3
3281,763,2027,15.65,2
3282,763,2126,11.12,1
3283,763,2236,19.17,1
3284,763,2302,16.1,2
3285,763,2347,7.96,2
3286,763,2376,12.52,2
3287,764,1392,25.76,2
3288,764,1540,24.7,3
3289,764,1563,26.75,1
3290,764,1688,12.87,1
3291,764,1953,10.19,1
3292,764,1957,5.67,1
3293,764,1969,13.33,1
3294,764,2018,18.86,1
3295,764,2320,19.4,2
3296,765,1950,11.35,3
3297,766,1742,25.54,3
3298,766,1753,26.03,2
3299,766,1882,18.08,2
3300,766,1911,29.26,2
3301,766,1927,11.68,3
3302,766,2212,25.35,1
3303,766,2265,28.14,1
3304,766,2375,20.59,2
3305,767,1990,21.68,2
3306,767,1791,10.79,3
3307,767,1538,12.25,2
3308,767,1607,6.4,1
3309,768,1421,13.36,2
3310,768,1469,26.16,1
3311,768,1514,6.86,3
3312,768,1629,25.99,3
3313,768,1631,16.42,2
3314,768,1798,8.82,2
3315,768,1847,7.92,3
3316,768,2006,27.61,1
3317,768,2278,5.57,2
3318,769,1395,14.47,1
3319,769,1572,16.27,3
3320,769,1705,25.95,3
3321,769,1732,10.1,1
3322,769,1916,19.95,2
3323,769,2163,14.87,3
3324,769,2165,9.6,2
3325,769,2186,14.79,2
3326,769,2223,11.62,2
3327,769,2240,9.74,3
3328,770,2160,14.62,3
3329,770,2093,8.13,3
3330,770,1447,15.71,1
3331,770,2085,23.79,3
3332,770,2297,26.98,3
3333,771,1439,24.46,2
3334,771,1758,5.59,3
3335,771,1446,27.41,2
3336,772,1478,11.44,3
3337,772,1828,5.5,1
3338,772,1836,10.13,3
3339,772,1851,27.18,1
3340,772,1908,24.92,3
3341,772,1910,16.42,2
3342,772,2000,29.45,2
3343,772,2248,27.72,2
3344,772,2288,27.19,2
3345,772,2331,13.98,2
3346,773,1414,8.87,3
3347,773,1458,10.13,2
3348,773,1495,10.88,2
3349,773,1596,18.88,1
3350,773,1663,17.43,1
3351,773,1822,22.54,3
3352,773,1920,25.28,2
3353,773,2057,6.17,2
3354,773,2157,17.63,3
3355,773,2232,15.92,3
3356,774,1745,21.49,3
3357,774,1777,26.62,2
3358,774,1858,14.06,3
3359,774,2291,13.51,1
3360,774,1813,23.62,2
3361,775,1391,9.81,2
3362,775,1406,20.72,1
3363,775,1408,21.49,2
3364,775,1558,9.06,2
3365,775,1572,16.27,1
3366,775,1601,11.63,1
3367,775,1715,24.9,3
3368,775,2039,16.79,3
3369,775,2093,8.13,3
3370,775,2150,10.08,3
3371,775,2355,10.29,1
3372,775,2356,27.67,3
3373,776,1394,6.99,2
3374,776,1427,21.81,1
3375,776,1457,22.97,2
3376,776,1643,21.31,1
3377,776,1720,8.75,2
3378,776,1764,15.33,1
3379,776,2321,14.07,1
3380,777,1654,21.96,3
3381,777,1535,14.29,2
3382,777,1553,28.73,2
3383,777,2058,5.72,3
3384,778,1541,21.39,3
3385,778,2009,21.42,3
3386,778,1586,24.98,1
3387,778,2256,23.07,3
3388,778,1934,16.67,3
3389,779,1412,25.31,3
3390,779,1430,7.1,3
3391,779,1501,27.34,1
3392,779,1526,18.33,2
3393,779,1557,8.52,3
3394,779,1587,7.44,3
3395,779,1618,6.45,2
3396,779,1727,11.9,3
3397,779,1778,22.97,3
3398,779,1815,22.2,3
3399,779,1913,8.46,2
3400,780,1618,6.45,2
3401,780,2262,21.58,3
3402,781,1568,27.16,2
3403,781,1587,7.44,1
3404,781,1591,28.76,1
3405,781,2047,9.38,1
3406,781,2158,15.57,1
3407,781,2201,28.47,2
3408,781,2337,6.93,3
3409,781,2377,25.36,2
3410,782,1643,21.31,2
3411,782,1688,12.87,1
3412,782,1780,5.9,1
3413,782,1789,15.08,3
3414,782,1852,18.49,1
3415,782,1882,18.08,2
3416,782,1933,12.73,1
3417,782,2015,9.75,1
3418,782,2356,27.67,3
3419,782,2365,10.64,2
3420,783,1781,20.32,1
3421,784,2248,27.72,3
3422,784,2047,9.38,2
3423,784,2129,5.57,1
3424,784,1698,27.99,2
3425,785,1728,24.58,2
3426,785,1640,26.15,1
3427,785,1985,25.7,2
3428,786,1664,23.33,1
3429,787,1808,20.32,2
3430,787,2091,28.03,3
3431,788,2054,21.28,2
3432,788,2316,27.93,3
3433,788,2169,23.08,1
3434,789,2276,6.98,2
3435,789,1811,19.16,1
3436,790,1471,28.53,1
3437,790,1775,12.74,1
3438,790,1871,29.49,1
3439,790,1912,5.99,3
3440,790,1971,13.63,3
3441,790,1976,8.56,2
3442,790,2012,5.02,1
3443,790,2149,14.46,3
3444,790,2334,27.18,1
3445,790,2361,21.91,2
3446,790,2385,11.97,2
3447,791,1524,15.65,3
3448,791,1701,23.23,3
3449,791,1811,19.16,2
3450,791,1945,25.7,2
3451,791,2147,17.73,2
3452,791,2204,15.73,2
3453,791,2234,16.93,3
3454,791,2253,19.33,3
3455,791,2307,18.26,2
3456,792,1761,26.4,2
3457,792,2330,30.0,1
3458,792,2280,15.64,3
3459,792,1571,15.28,2
3460,793,1516,26.06,1
3461,793,1647,13.95,2
3462,793,1810,16.81,3
3463,793,1828,5.5,3
3464,793,1857,17.75,3
3465,793,1921,13.54,1
3466,793,1995,29.96,1
3467,793,2052,29.51,1
3468,793,2228,24.33,3
3469,793,2234,16.93,1
3470,794,1567,7.36,3
3471,794,1572,16.27,3
3472,795,2156,6.12,2
3473,795,1643,21.31,3
3474,795,2259,14.59,2
3475,796,1485,26.58,1
3476,796,1682,19.72,2
3477,796,1884,17.57,2
3478,796,2274,23.69,3
3479,796,2378,22.63,3
3480,797,1421,13.36,2
3481,797,1469,26.16,1
3482,797,1514,6.86,3
3483,797,1629,25.99,3
3484,797,1631,16.42,2
3485,797,1798,8.82,2
3486,797,1847,7.92,3
3487,797,2006,27.61,1
3488,797,2278,5.57,2
3489,798,1391,9.81,2
3490,798,1406,20.72,1
3491,798,1408,21.49,2
3492,798,1558,9.06,2
3493,798,1572,16.27,1
3494,798,1601,11.63,1
3495,798,1715,24.9,3
3496,798,2039,16.79,3
3497,798,2093,8.13,3
3498,798,2150,10.08,3
3499,798,2355,10.29,1
3500,798,2356,27.67,3
3501,799,1440,21.37,2
3502,799,1548,16.74,1
3503,799,1555,17.31,1
3504,799,1574,16.19,1
3505,799,1621,19.55,3
3506,799,1729,18.87,1
3507,799,1805,26.45,3
3508,799,1880,28.8,1
3509,799,2142,19.46,2
3510,799,2258,24.72,3
3511,799,2259,14.59,1
3512,800,1414,8.87,1
3513,800,1488,24.64,3
3514,800,1577,17.48,2
3515,800,1767,17.6,2
3516,800,1952,27.01,3
3517,800,2023,22.97,2
3518,800,2149,14.46,2
3519,800,2158,15.57,1
3520,800,2382,21.71,3
3521,801,1417,20.72,3
3522,801,1510,10.96,1
3523,801,1513,28.52,2
3524,801,1550,5.87,2
3525,801,1739,13.93,1
3526,801,1827,5.57,3
3527,801,2039,16.79,1
3528,801,2138,23.47,2
3529,801,2258,24.72,1
3530,801,2357,19.32,1
3531,802,1431,27.06,1
3532,802,1820,24.57,1
3533,802,1839,9.55,3
3534,802,1886,16.71,3
3535,802,2050,6.76,3
3536,802,2085,23.79,3
3537,802,2215,19.88,1
3538,802,2216,19.93,2
3539,802,2280,15.64,3
3540,802,2305,15.56,3
3541,803,1750,24.56,3
3542,803,2094,10.06,1
3543,804,1767,17.6,2
3544,804,1799,9.05,2
3545,804,1896,23.03,1
3546,804,2087,19.91,2
3547,805,1417,20.72,1
3548,805,1693,22.63,3
3549,805,2024,13.39,2
3550,805,2081,21.38,1
3551,805,2164,15.03,1
3552,805,2237,7.9,3
3553,805,2363,11.31,3
3554,806,1444,17.53,3
3555,806,1883,29.83,1
3556,806,2149,14.46,3
3557,806,1425,23.7,3
3558,807,1908,24.92,1
3559,807,2106,18.47,1
3560,807,2198,13.6,2
3561,808,1417,20.72,1
3562,808,1693,22.63,3
3563,808,2024,13.39,2
3564,808,2081,21.38,1
3565,808,2164,15.03,1
3566,808,2237,7.9,3
3567,808,2363,11.31,3
3568,809,1412,25.31,3
3569,809,1430,7.1,3
3570,809,1501,27.34,1
3571,809,1526,18.33,2
3572,809,1557,8.52,3
3573,809,1587,7.44,3
3574,809,1618,6.45,2
3575,809,1727,11.9,3
3576,809,1778,22.97,3
3577,809,1815,22.2,3
3578,809,1913,8.46,2
3579,810,1503,19.21,1
3580,810,1530,11.83,1
3581,810,1733,12.76,1
3582,810,1791,10.79,2
3583,810,1960,28.34,1
3584,810,1981,20.87,3
3585,810,2196,7.54,2
3586,810,2233,23.61,1
3587,810,2249,15.93,1
3588,811,2042,27.12,2
3589,811,1584,28.18,3
3590,812,2103,24.63,3
3591,813,2153,19.76,2
3592,814,1968,27.41,2
3593,814,2083,16.96,1
3594,814,2250,24.74,2
3595,815,1599,20.92,1
3596,815,2322,8.43,1
3597,815,1743,9.78,2
3598,816,1875,26.12,1
3599,816,1978,26.84,1
3600,816,2101,20.8,1
3601,816,2155,8.35,1
3602,816,2226,17.93,2
3603,817,1411,26.88,3
3604,817,1426,8.98,3
3605,817,1546,18.34,3
3606,817,1629,25.99,1
3607,817,1694,9.5,2
3608,817,1697,13.99,3
3609,817,1768,6.73,2
3610,817,1870,14.56,1
3611,817,1892,11.24,3
3612,817,2105,7.09,3
3613,818,1664,23.33,2
3614,818,1885,10.33,2
3615,818,2179,18.79,3
3616,819,1528,25.34,1
3617,819,1550,5.87,1
3618,819,1675,19.23,3
3619,819,1688,12.87,3
3620,819,1935,16.86,2
3621,819,1945,25.7,2
3622,819,1977,21.25,3
3623,819,1998,11.92,2
3624,819,2165,9.6,2
3625,819,2280,15.64,2
3626,820,1433,17.91,1
3627,820,1439,24.46,1
3628,820,1465,24.88,2
3629,820,1580,20.35,1
3630,820,1642,29.72,1
3631,820,1995,29.96,2
3632,820,2093,8.13,1
3633,820,2216,19.93,1
3634,820,2290,25.04,3
3635,820,2310,13.53,3
3636,820,2341,28.95,1
3637,820,2352,12.31,3
3638,821,1983,10.82,2
3639,821,1511,21.2,3
3640,821,2216,19.93,3
3641,822,1584,28.18,2
3642,822,1655,21.18,2
3643,822,1794,25.26,1
3644,822,1816,28.8,3
3645,822,1866,28.33,1
3646,822,2065,24.63,3
3647,822,2066,27.83,1
3648,822,2182,29.94,3
3649,822,2347,7.96,3
3650,823,1446,27.41,1
3651,823,1683,12.59,1
3652,823,1732,10.1,3
3653,823,1798,8.82,2
3654,823,1894,29.11,2
3655,823,1917,25.89,1
3656,823,2113,25.1,2
3657,823,2133,21.99,1
3658,823,2191,22.91,2
3659,824,1744,23.69,1
3660,824,1896,23.03,3
3661,824,2151,20.83,1
3662,824,1599,20.92,3
3663,824,1555,17.31,2
3664,825,1432,22.57,3
3665,825,1640,26.15,3
3666,825,1645,9.99,2
3667,825,1689,16.94,1
3668,825,1767,17.6,2
3669,825,1949,10.68,2
3670,825,2036,28.82,2
3671,825,2097,13.2,1
3672,825,2169,23.08,2
3673,825,2175,7.46,3
3674,825,2272,28.27,3
3675,825,2316,27.93,3
3676,825,2373,15.78,1
3677,826,1856,29.44,1
3678,826,1706,14.98,3
3679,826,2212,25.35,2
3680,826,1881,11.42,2
3681,827,1412,25.31,3
3682,827,1430,7.1,3
3683,827,1501,27.34,1
3684,827,1526,18.33,2
3685,827,1557,8.52,3
3686,827,1587,7.44,3
3687,827,1618,6.45,2
3688,827,1727,11.9,3
3689,827,1778,22.97,3
3690,827,1815,22.2,3
3691,827,1913,8.46,2
3692,828,1391,9.81,2
3693,828,1406,20.72,1
3694,828,1408,21.49,2
3695,828,1558,9.06,2
3696,828,1572,16.27,1
3697,828,1601,11.63,1
3698,828,1715,24.9,3
3699,828,2039,16.79,3
3700,828,2093,8.13,3
3701,828,2150,10.08,3
3702,828,2355,10.29,1
3703,828,2356,27.67,3
3704,829,1839,9.55,2
3705,829,2065,24.63,1
3706,829,2169,23.08,2
3707,829,2223,11.62,1
3708,830,2173,9.41,2
3709,830,2067,25.91,1
3710,831,1530,11.83,3
3711,832,1530,11.83,2
3712,832,1636,13.22,1
3713,832,1652,9.44,1
3714,832,1715,24.9,2
3715,832,2123,6.17,2
3716,832,2248,27.72,3
3717,833,1390,10.81,1
3718,833,1488,24.64,2
3719,833,1621,19.55,1
3720,833,1762,15.71,3
3721,833,1764,15.33,1
3722,833,1814,26.49,3
3723,833,1858,14.06,3
3724,833,2087,19.91,2
3725,833,2201,28.47,3
3726,833,2386,29.7,1
3727,834,1420,8.29,2
3728,834,1652,9.44,3
3729,834,1731,18.03,3
3730,834,1786,7.07,1
3731,834,2236,19.17,2
3732,834,2260,8.82,3
3733,834,2296,16.57,1
3734,835,1404,24.5,3
3735,835,1548,16.74,3
3736,835,1708,13.78,2
3737,835,1860,19.44,3
3738,835,2085,23.79,1
3739,835,2139,24.8,1
3740,835,2142,19.46,3
3741,835,2160,14.62,2
3742,835,2351,5.31,2
3743,836,2191,22.91,3
3744,836,1999,8.9,3
3745,836,1661,13.24,1
3746,836,1899,17.93,3
3747,837,1668,5.52,1
3748,837,1788,23.81,1
3749,837,1909,11.57,1
3750,838,1644,24.37,3
3751,838,2083,16.96,1
3752,839,1440,21.37,2
3753,839,1670,29.77,1
3754,839,1719,19.5,1
3755,839,1809,5.56,2
3756,839,1826,17.75,1
3757,839,1855,9.72,1
3758,839,2073,5.62,3
3759,839,2156,6.12,3
3760,839,2277,14.74,2
3761,839,2310,13.53,2
3762,840,1509,22.77,2
3763,841,1915,13.49,3
3764,842,1926,26.67,2
3765,842,2002,13.76,1
3766,842,1575,15.25,1
3767,842,1695,28.1,1
3768,842,1755,24.57,1
3769,843,1394,6.99,2
3770,843,1427,21.81,1
3771,843,1457,22.97,2
3772,843,1643,21.31,1
3773,843,1720,8.75,2
3774,843,1764,15.33,1
3775,843,2321,14.07,1
3776,844,1475,12.32,3
3777,844,1524,15.65,3
3778,844,1807,22.88,2
3779,844,1813,23.62,3
3780,844,1886,16.71,3
3781,844,2110,11.94,2
3782,844,2143,7.23,2
3783,844,2149,14.46,3
3784,844,2244,14.78,1
3785,845,1412,25.31,3
3786,845,1430,7.1,3
3787,845,1501,27.34,1
3788,845,1526,18.33,2
3789,845,1557,8.52,3
3790,845,1587,7.44,3
3791,845,1618,6.45,2
3792,845,1727,11.9,3
3793,845,1778,22.97,3
3794,845,1815,22.2,3
3795,845,1913,8.46,2
3796,846,1581,26.45,2
3797,846,1631,16.42,2
3798,846,1799,9.05,3
3799,846,1871,29.49,2
3800,846,1960,28.34,2
3801,846,2109,11.48,3
3802,846,2178,27.73,3
3803,846,2243,17.69,1
3804,846,2297,26.98,1
3805,847,1745,21.49,2
3806,847,1389,13.11,2
3807,848,1770,20.34,1
3808,848,1868,18.83,1
3809,848,1671,28.62,3
3810,848,1462,6.09,2
3811,848,1915,13.49,2
3812,849,1945,25.7,2
3813,850,1421,13.36,2
3814,850,1469,26.16,1
3815,850,1514,6.86,3
3816,850,1629,25.99,3
3817,850,1631,16.42,2
3818,850,1798,8.82,2
3819,850,1847,7.92,3
3820,850,2006,27.61,1
3821,850,2278,5.57,2
3822,851,1733,12.76,2
3823,851,1763,23.98,1
3824,851,1888,11.89,3
3825,851,2093,8.13,3
3826,851,2206,25.89,3
3827,851,2277,14.74,2
3828,851,2290,25.04,1
3829,851,2315,12.61,2
3830,852,1813,23.62,2
3831,852,1616,14.18,2
3832,852,1970,22.3,1
3833,852,1470,9.65,1
3834,852,2158,15.57,3
3835,853,1414,8.87,3
3836,853,1458,10.13,2
3837,853,1495,10.88,2
3838,853,1596,18.88,1
3839,853,1663,17.43,1
3840,853,1822,22.54,3
3841,853,1920,25.28,2
3842,853,2057,6.17,2
3843,853,2157,17.63,3
3844,853,2232,15.92,3
3845,854,1410,16.91,3
3846,854,1558,9.06,3
3847,854,1720,8.75,3
3848,854,1721,20.77,2
3849,854,1780,5.9,1
3850,854,1790,25.18,2
3851,854,1825,20.49,1
3852,854,1923,12.29,1
3853,854,1991,17.53,2
3854,854,2084,20.21,2
3855,854,2125,17.14,1
3856,854,2179,18.79,1
3857,854,2271,18.4,2
3858,854,2361,21.91,2
3859,855,2007,9.75,3
3860,855,1705,25.95,1
3861,855,1454,20.38,2
3862,855,1651,15.6,1
3863,855,1611,29.22,1
3864,856,1429,16.93,2
3865,856,1515,9.18,2
3866,856,1517,21.04,1
3867,856,1564,12.41,1
3868,856,1618,6.45,3
3869,856,1662,9.39,2
3870,856,2067,25.91,3
3871,856,2305,15.56,1
3872,856,2312,25.98,3
3873,856,2318,21.16,3
3874,856,2345,22.75,3
3875,857,2374,6.11,3
3876,857,1995,29.96,3
3877,857,2121,25.63,1
3878,857,1599,20.92,1
3879,858,1421,13.36,2
3880,858,1469,26.16,1
3881,858,1514,6.86,3
3882,858,1629,25.99,3
3883,858,1631,16.42,2
3884,858,1798,8.82,2
3885,858,1847,7.92,3
3886,858,2006,27.61,1
3887,858,2278,5.57,2
3888,859,2372,14.03,3
3889,860,1456,7.23,3
3890,860,1662,9.39,3
3891,860,1727,11.9,3
3892,860,1742,25.54,3
3893,860,1790,25.18,3
3894,860,1833,14.33,3
3895,860,1915,13.49,1
3896,860,2094,10.06,3
3897,860,2126,11.12,1
3898,860,2213,13.61,1
3899,861,1559,17.0,2
3900,861,1714,6.33,1
3901,861,1897,22.87,1
3902,861,2287,27.82,3
3903,861,2329,18.52,3
3904,862,1676,25.03,3
3905,862,1595,8.35,2
3906,862,1399,22.85,1
3907,862,1883,29.83,3
3908,863,2087,19.91,2
3909,863,1963,24.75,3
3910,863,1392,25.76,1
3911,863,1482,8.91,1
3912,864,1471,28.53,2
3913,864,1572,16.27,1
3914,864,1656,25.2,1
3915,864,1819,28.57,1
3916,864,1969,13.33,2
3917,864,2037,9.24,2
3918,864,2187,14.62,1
3919,864,2261,18.81,3
3920,864,2361,21.91,1
3921,865,1475,12.32,3
3922,865,1524,15.65,3
3923,865,1807,22.88,2
3924,865,1813,23.62,3
3925,865,1886,16.71,3
3926,865,2110,11.94,2
3927,865,2143,7.23,2
3928,865,2149,14.46,3
3929,865,2244,14.78,1
3930,866,1412,25.31,3
3931,866,1430,7.1,3
3932,866,1501,27.34,1
3933,866,1526,18.33,2
3934,866,1557,8.52,3
3935,866,1587,7.44,3
3936,866,1618,6.45,2
3937,866,1727,11.9,3
3938,866,1778,22.97,3
3939,866,1815,22.2,3
3940,866,1913,8.46,2
3941,867,1410,16.91,1
3942,867,1527,22.06,2
3943,868,1948,8.58,3
3944,868,2128,26.33,2
3945,869,1404,24.5,2
3946,869,1482,8.91,1
3947,869,1544,7.35,1
3948,869,1677,28.36,2
3949,869,1779,6.97,2
3950,869,1859,7.47,1
3951,869,1895,13.51,1
3952,869,1986,27.3,2
3953,869,2117,8.73,3
3954,869,2127,21.95,1
3955,869,2197,25.42,3
3956,870,1490,6.93,3
3957,870,1568,27.16,3
3958,870,1663,17.43,3
3959,870,1685,13.51,1
3960,870,1857,17.75,2
3961,870,2101,20.8,3
3962,870,2126,11.12,2
3963,870,2220,26.09,1
3964,870,2280,15.64,2
3965,870,2318,21.16,3
3966,870,2379,22.78,1
3967,871,1456,7.23,3
3968,871,1662,9.39,3
3969,871,1727,11.9,3
3970,871,1742,25.54,3
3971,871,1790,25.18,3
3972,871,1833,14.33,3
3973,871,1915,13.49,1
3974,871,2094,10.06,3
3975,871,2126,11.12,1
3976,871,2213,13.61,1
3977,872,2136,15.48,1
3978,872,2221,21.43,3
3979,873,1391,9.81,2
3980,873,1406,20.72,1
3981,873,1408,21.49,2
3982,873,1558,9.06,2
3983,873,1572,16.27,1
3984,873,1601,11.63,1
3985,873,1715,24.9,3
3986,873,2039,16.79,3
3987,873,2093,8.13,3
3988,873,2150,10.08,3
3989,873,2355,10.29,1
3990,873,2356,27.67,3
3991,874,1603,27.18,1
3992,874,1948,8.58,3
3993,874,2132,11.62,1
3994,874,2085,23.79,2
3995,874,2371,9.07,3
3996,875,1414,8.87,3
3997,875,1458,10.13,2
3998,875,1495,10.88,2
3999,875,1596,18.88,1
4000,875,1663,17.43,1
4001,875,1822,22.54,3
4002,875,1920,25.28,2
4003,875,2057,6.17,2
4004,875,2157,17.63,3
4005,875,2232,15.92,3
4006,876,1968,27.41,3
4007,876,1836,10.13,1
4008,876,2064,19.42,3
4009,876,1389,13.11,3
4010,876,1585,29.84,3
4011,877,1704,26.19,3
4012,877,2327,23.41,2
4013,877,1977,21.25,1
4014,877,1943,16.19,2
4015,877,1763,23.98,3
4016,878,1965,5.7,2
4017,878,1656,25.2,1
4018,878,1765,23.65,2
4019,878,1616,14.18,3
4020,879,2171,7.61,3
4021,879,1598,26.16,1
4022,879,1479,25.87,1
4023,880,1956,13.27,2
4024,880,1598,26.16,1
4025,880,1411,26.88,2
4026,881,1401,25.34,2
4027,881,1435,15.82,1
4028,881,1783,26.25,2
4029,881,1863,20.21,1
4030,881,1882,18.08,2
4031,881,1895,13.51,1
4032,881,1967,5.11,1
4033,881,2174,27.02,2
4034,881,2198,13.6,1
4035,881,2339,23.31,3
4036,882,1830,5.77,1
4037,882,2280,15.64,1
4038,882,1965,5.7,2
4039,883,2272,28.27,2
4040,883,2363,11.31,2
4041,884,1444,17.53,3
4042,884,2238,17.61,3
4043,885,1551,14.91,1
4044,885,1721,20.77,2
4045,885,1736,16.02,3
4046,885,1750,24.56,2
4047,885,1838,24.85,1
4048,885,2012,5.02,3
4049,885,2137,17.23,1
4050,885,2185,23.69,1
4051,885,2253,19.33,1
4052,886,1801,7.24,2
4053,886,2239,5.28,2
4054,886,1938,22.38,1
4055,886,2225,19.79,1
4056,886,2103,24.63,3
4057,887,1413,25.59,2
4058,887,1614,11.47,1
4059,887,1721,20.77,3
4060,887,1794,25.26,2
4061,887,1954,9.17,3
4062,887,1960,28.34,1
4063,887,2261,18.81,2
4064,887,2360,7.65,1
4065,888,1416,24.48,1
4066,888,1524,15.65,2
